step,total_loss,learning_rate,beats_features,whisper_features
232,3.810546875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
233,3.25390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
234,3.279296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
235,3.56640625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
236,3.548828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
237,3.12890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
238,2.72265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
239,4.1171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
240,3.330078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
241,3.130859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
242,3.46484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
243,3.1875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
244,3.580078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
245,3.3046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
246,3.85546875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
247,3.197265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
248,3.388671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
249,3.341796875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
250,3.986328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
251,3.302734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
252,2.95703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
253,2.74609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
254,2.9765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
255,3.115234375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
256,4.41015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
257,3.353515625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
258,3.22265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
259,3.330078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
260,3.541015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
261,4.00390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
262,3.736328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
263,3.345703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
264,3.861328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
265,3.322265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
266,3.263671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
267,3.3671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
268,3.373046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
269,2.8984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
270,3.6015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
271,2.931640625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
272,4.3125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
273,3.771484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
274,3.486328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
275,3.837890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
276,4.1640625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
277,2.9375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
278,2.9453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
279,3.15625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
280,4.30859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
281,3.23828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
282,3.2890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
283,2.99609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
284,2.802734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
285,3.1796875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
286,3.330078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
287,3.353515625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
288,3.2890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
289,3.236328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
290,3.525390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
291,3.625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
292,3.509765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
293,3.001953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
294,3.849609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
295,3.22265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
296,3.357421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
297,3.68359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
298,3.9140625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
299,3.24609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
300,3.275390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
301,3.56640625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
302,3.615234375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
303,3.28125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
304,3.173828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
305,3.4921875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
306,3.626953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
307,3.2890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
308,3.3515625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
309,3.7421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
310,3.26953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
311,3.04296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
312,2.84765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
313,2.958984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
314,3.22265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
315,3.400390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
316,2.974609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
317,3.703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
318,3.388671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
319,3.32421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
320,3.28125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
321,3.5234375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
322,3.021484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
323,4.09375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
324,3.13671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
325,3.48828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
326,4.44140625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
327,3.89453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
328,3.966796875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
329,3.42578125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
330,3.029296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
331,4.3984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
332,2.833984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
333,3.125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
334,4.125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
335,4.02734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
336,2.697265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
337,3.6015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
338,3.1484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
339,3.58203125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
340,3.30859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
341,3.470703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
342,3.083984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
343,3.421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
344,3.630859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
345,2.9921875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
346,3.248046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
347,3.923828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
348,3.52734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
349,3.490234375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
350,3.916015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
351,3.34375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
352,3.845703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
353,3.888671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
354,4.07421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
355,3.45703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
356,3.326171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
357,3.36328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
358,3.720703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
359,3.037109375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
360,3.193359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
361,3.357421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
362,2.95703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
363,2.79296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
364,3.21875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
365,3.599609375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
366,3.654296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
367,3.3359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
368,3.330078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
369,3.453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
370,3.89453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
371,3.482421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
372,3.697265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
373,3.013671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
374,3.369140625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
375,3.384765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
376,3.703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
377,3.263671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
378,3.240234375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
379,3.220703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
380,2.951171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
381,3.396484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
382,3.486328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
383,3.69921875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
384,3.10546875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
385,3.5859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
386,3.0546875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
387,3.193359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
388,3.3203125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
389,3.3671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
390,3.12890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
391,3.359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
392,3.134765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
393,4.33984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
394,3.294921875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
395,3.458984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
396,2.95703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
397,3.279296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
398,3.751953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
399,3.314453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
400,3.345703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
401,3.908203125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
402,3.779296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
403,3.521484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
404,4.52734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
405,3.453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
406,3.658203125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
407,3.259765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
408,3.458984375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
409,3.63671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
410,2.939453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
411,3.6953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
412,3.89453125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
413,4.18359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
414,3.52734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
415,3.134765625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
416,3.94140625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
417,3.607421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
418,3.896484375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
419,3.611328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
420,3.298828125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
421,3.734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
422,3.201171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
423,3.23046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
424,3.8359375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
425,3.376953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
426,3.37890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
427,3.529296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
428,3.2578125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
429,2.970703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
430,3.478515625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
431,3.076171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
432,3.2890625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
433,3.703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
434,3.142578125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
435,3.79296875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
436,3.552734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
437,3.61328125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
438,3.677734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
439,3.748046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
440,4.01171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
441,3.7734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
442,3.1171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
443,3.544921875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
444,3.55859375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
445,4.20703125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
446,3.02734375,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
447,2.935546875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
448,2.697265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
449,2.982421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
450,3.2265625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
451,3.251953125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
452,3.3125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
453,3.17578125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
454,3.076171875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
455,3.955078125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
456,3.8046875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
457,4.015625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
458,3.400390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
459,3.53125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
460,3.7421875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
461,3.50390625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
462,2.92578125,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
463,3.56640625,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
464,4.3671875,0.01,"['/m/04rlf', '/m/09x0r', '/m/07yv9', '/m/0k4j', '/m/032s66']", you
